"data_source","correlation_id","name","os_domain","serial_number","model_id_id","manufacturer_id","virtual","platform_type","platform_label","os_product","os_version","os_patchlevel","os_edition","cpu_manufacturer_id","cpu_model","cpu_count","cores_per_cpu","cpu_threaded","cpu_speed","ram","disk_space","last_logged_in_user","last_discovered","task_id","data_token","is_deleted"
"SNOW","12a92c0d3790200044e0bfc8bcbe5dbe","MacBook Pro 17""","NULL","AOS-583-H16198-FQ","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","12a9604d3790200044e0bfc8bcbe5d6f","Precision T5500 Workstation","NULL","URB-682-E41824-DO","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","12a9e80d3790200044e0bfc8bcbe5dc0","MacBook Pro 17""","NULL","XHP-984-R92377-TQ","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","13a9e80d3790200044e0bfc8bcbe5d03","MacBook Pro 17""","NULL","VQR-255-K16307-SO","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","14a96c0d3790200044e0bfc8bcbe5de3","MacBook Pro 15""","NULL","AJJ-291-O84969-RM","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","14a9a80d3790200044e0bfc8bcbe5d34","MacBook Air 13""","NULL","NGA-556-I86930-RI","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","14a9e27bc61122750037b90c4d34da38","DatabaseServer2","NULL","NULL","10338176601033818500","442549357","no","","","","","","","","","1","","","633","-1","","","","17138","7932496990","false"
"SNOW","15a9204d3790200044e0bfc8bcbe5d0b","PowerEdge T110 II","NULL","DDO-447-B62020-VE","10338176601033818469","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","15a9e80d3790200044e0bfc8bcbe5d71","MacBook Pro 17""","NULL","KJQ-323-D29134-UK","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","16002d9534a00300964f8dc23c99ea98","VirtualMachine-LS11","NULL","SAM-57F49","902246468902254882","7053","no","","","","","","","6720","Xeon Processor E5540 2.53 GHz (Nehalem-EP/Gainestown)","4","4","1","0","0","","","","17138","7932496990","false"
"SNOW","16002d9534a00300964f8dc23c99eacd","VirtualMachine-US6","NULL","SAM-58F50","10338176601033818537","442549357","no","Server & Desktop","Solaris","","10","","","","","2","","","0","0","","","","17138","7932496990","false"
"SNOW","16a9a80d3790200044e0bfc8bcbe5dda","MacBook Pro 17""","NULL","HUO-931-M45745-WR","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","16a9e80d3790200044e0bfc8bcbe5db0","MacBook Pro 17""","NULL","VPE-821-G33724-II","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","17a9280d3790200044e0bfc8bcbe5da8","MacBook Air 13""","NULL","KXC-354-S53429-OD","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","18a9280d3790200044e0bfc8bcbe5d59","MacBook Air 13""","NULL","KXS-501-T84051-EF","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","18a96c0d3790200044e0bfc8bcbe5dd3","MacBook Pro 15""","NULL","LXQ-481-M24761-QM","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","18a9e40d3790200044e0bfc8bcbe5d8b","Thinkpad T20","NULL","EAJ-826-A15206-US","146442649518227","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Pentium III Processor 700 MHz (Coppermine)","1","1","0","0","0","","","","17138","7932496990","false"
"SNOW","18a9ec0d3790200044e0bfc8bcbe5d25","MacBook Pro 15""","NULL","LPG-842-L71661-WO","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","19a9280d3790200044e0bfc8bcbe5dff","MacBook Air 13""","NULL","NQA-408-W34737-JX","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","19a92c0d3790200044e0bfc8bcbe5d46","MacBook Pro 17""","NULL","BQC-365-G59524-TJ","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","19a9a80d3790200044e0bfc8bcbe5d63","MacBook Air 13""","NULL","UPJ-333-H51903-KH","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","19a9ec0d3790200044e0bfc8bcbe5dfb","PowerEdge T110 II","NULL","NQM-959-A36234-DN","10338176601033818469","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","1a002d9534a00300964f8dc23c99ea73","VirtualMachine-LS2","NULL","SAM-59F51","902246468902254882","7053","no","","","","","","","6720","Xeon Processor E5540 2.53 GHz (Nehalem-EP/Gainestown)","4","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1a002d9534a00300964f8dc23c99eaa8","VirtualMachine-LS15","NULL","SAM-60F52","902246468902254882","7053","no","","","","","","","6720","Xeon Processor E5540 2.53 GHz (Nehalem-EP/Gainestown)","2","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1aa9a80d3790200044e0bfc8bcbe5dca","MacBook Pro 17""","NULL","ETE-754-C40938-UE","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1aa9ac0d3790200044e0bfc8bcbe5d6e","MacBook Pro 15""","NULL","TBD-346-P66727-XW","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1ca9e80d3790200044e0bfc8bcbe5df7","MacBook Pro 17""","NULL","NGE-165-I31738-GT","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1ca9ec0d3790200044e0bfc8bcbe5d15","MacBook Pro 15""","NULL","TDI-596-S90427-WD","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1da9204d3790200044e0bfc8bcbe5d2a","Precision WorkStation T1600","NULL","UII-647-D34170-GN","10338176921033819503","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","1da9ec0d3790200044e0bfc8bcbe5deb","PowerEdge T110 II","NULL","HAM-215-P59203-RQ","10338176601033818469","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","1e002d9534a00300964f8dc23c99ea77","VirtualMachine-LS3","NULL","SAM-61F53","902246468902254882","7053","no","","","","","","","6720","Xeon Processor E5540 2.53 GHz (Nehalem-EP/Gainestown)","2","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1e002d9534a00300964f8dc23c99eab8","VirtualMachine-US1","NULL","SAM-62F54","10338176601033818537","442549357","no","Server & Desktop","Solaris","","10","","","","","4","","","0","0","","","","17138","7932496990","false"
"SNOW","1ea92c0d3790200044e0bfc8bcbe5dcd","MacBook Pro 17""","NULL","FUS-660-T64578-RV","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1ea9604d3790200044e0bfc8bcbe5d65","Precision T5500 Workstation","NULL","CEX-846-R26656-BM","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","1ea9604d3790200044e0bfc8bcbe5d7e","Precision T5500 Workstation","NULL","PBB-153-B26203-FJ","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","1ea9680d3790200044e0bfc8bcbe5d24","MacBook Air 13""","NULL","QTG-820-Q85023-GI","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","1f96acc93790200044e0bfc8bcbe5d72","MacBook Air 13""","NULL","NULL","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","1fa9680d3790200044e0bfc8bcbe5dec","MacBook Air 13""","NULL","ERC-440-K76403-UC","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","1fa96c0d3790200044e0bfc8bcbe5d45","MacBook Pro 17""","NULL","VAE-728-J23059-XD","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","1fa9e80d3790200044e0bfc8bcbe5d12","MacBook Pro 17""","NULL","LRQ-521-A41769-SM","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","20a9ec0d3790200044e0bfc8bcbe5d45","MacBook Pro 15""","NULL","ULW-339-E67729-XB","109171224982479","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","20f434dd34600300964f8dc23c99ea4c","Server-US1","NULL","SAM-30F21","897074262902273639","7053","no","Server & Desktop","Solaris","","10","","","","","8","","","633","4500","","","","17138","7932496990","false"
"SNOW","20f434dd34600300964f8dc23c99eaa9","Server-US7","NULL","SAM-36F27","897074262902273639","7053","no","Server & Desktop","Solaris","","10","","","","","8","","","633","4500","","","","17138","7932496990","false"
"SNOW","21a9204d3790200044e0bfc8bcbe5d5a","Precision T3500 Workstation","NULL","RUU-561-L98753-XH","10338176921033819536","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","21a9204d3790200044e0bfc8bcbe5d99","PowerEdge T410","NULL","FVP-121-K17257-WA","10338176601033818604","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","21a9e80d3790200044e0bfc8bcbe5d81","MacBook Pro 17""","NULL","LKA-263-H82979-BH","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","22002d9534a00300964f8dc23c99eafe","VirtualMachine-US18","NULL","SAM-63F55","10338176601033818537","442549357","no","Server & Desktop","AIX","","5.0","","","","","2","","","0","0","","","","17138","7932496990","false"
"SNOW","22a9604d3790200044e0bfc8bcbe5dae","Precision T5500 Workstation","NULL","KWO-667-Q57052-JL","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","22a9680d3790200044e0bfc8bcbe5d3d","MacBook Air 13""","NULL","PCH-517-V78215-BO","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","22a96c0d3790200044e0bfc8bcbe5d0e","MacBook Pro 17""","NULL","KCF-167-N31724-RN","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","23a96c0d3790200044e0bfc8bcbe5d75","MacBook Pro 15""","NULL","JLN-402-K11548-AS","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","24a9680d3790200044e0bfc8bcbe5da5","MacBook Air 13""","NULL","OWQ-990-R68847-LV","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","24a9ec0d3790200044e0bfc8bcbe5d35","MacBook Pro 15""","NULL","GKA-906-O36197-JH","109171224982479","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","25a9204d3790200044e0bfc8bcbe5d4a","Precision WorkStation T1600","NULL","GVG-844-J59835-GW","10338176921033819503","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","25a9204d3790200044e0bfc8bcbe5d89","Precision T3500 Workstation","NULL","IGT-805-D30426-HG","10338176921033819536","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","25a92c0d3790200044e0bfc8bcbe5d56","MacBook Pro 17""","NULL","XTX-164-V48996-CF","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","25a9680d3790200044e0bfc8bcbe5dcd","MacBook Air 13""","NULL","WXN-999-C32483-WI","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","25a9a80d3790200044e0bfc8bcbe5d73","MacBook Pro 17""","NULL","FJC-253-J34890-IX","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","25ccb31ddbe7720087b9fd441d9619fc","Server-WS24","NULL","SAM-136F128","10338176601033818537","442549357","no","Server","Windows","Windows Server 2008 Datacenter x64","6.1","","Datacenter x64","6720","Xeon E5-2673 v3 Processor 2.40 GHz (Haswell-EP)","10","12","1","2394","1791","","","","17138","7932496990","false"
"SNOW","25fd3c8437201000deeabfc8bcbe5dea","*BOW-IBM","NULL","L3BB911","868139623747033","7053","no","Desktop","Windows","Windows XP Professional","5.1","SP2","Professional","6720","Pentium M 750 Processor 1.86 GHz (Dothan)","1","1","0","798","1534","","","2007-04-12 16:17:45.000","17138","7932496990","false"
"SNOW","26006d9534a00300964f8dc23c99ea0e","VirtualMachine-US22","NULL","SAM-64F56","10338176601033818537","442549357","no","Server & Desktop","Solaris","","10","","","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","26a92c0d3790200044e0bfc8bcbe5ded","MacBook Pro 17""","NULL","QUP-409-L71593-KN","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","26a9604d3790200044e0bfc8bcbe5d9e","Precision T5500 Workstation","NULL","IAC-795-J30189-AU","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","26a9ac0d3790200044e0bfc8bcbe5d7e","MacBook Pro 15""","NULL","EJN-111-I53812-BU","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","2796acc93790200044e0bfc8bcbe5d21","MacBook Pro 15""","NULL","NULL","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
