"software_id","data_source","manufacturer_id","sw_release_id","name","family","major_version","version","edition","version_group","patchlevel","component","is_licensable","is_suite","category","subcategory","hidden","install_count","sw_model_lc_id","software_id_id","end_of_life","end_of_life_date","end_of_life_range_start","end_of_life_range_end","end_of_life_support_level","end_of_life_exception","general_availability","general_availability_date","ga_exception","ga_range_start","ga_range_end","obsolete_exception","delete_reason","obsolete_support_level","obsolete_range_start","obsolete_range_end","obsolete","obsolete_date","data_token"
"1726479","SCCM","7365","1726479","Visual C++","","9.0","9.0","","2008","","","yes","no","Software Development","Application Architecture and Design","0","1","1726479","1726479","4/9/2013","4/9/2013 12:00:00 AM","","","Mainstream Support","","2/19/2008","2/19/2008 12:00:00 AM","","","","","","Extended Support","","","4/10/2018","4/10/2018 12:00:00 AM","7932496990"
"1734254","SCCM","593620","1734254","Sunbird","","0.2","0.9","","0.x","","","no","no","Productivity","PIM & Contact Managers","0","2","1734254","1734254","2014","12/31/2014 12:00:00 AM","","","Open Source Support","","9/23/2008","9/23/2008 12:00:00 AM","","","","","","Open Source Support","","","2014","12/31/2014 12:00:00 AM","7932496990"
"1742799","SCCM","7365","1742799","Security Assessment Tool (MSAT)","Windows","4.0","4.0","","4","","","no","no","Security","Anti Virus and Malware","0","1","1742799","1742799","Not Available","","","","Mainstream Support","Date not published by vendor","10/17/2008","10/17/2008 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"1745068","SCCM","7365","1745068","SharePoint Designer","SharePoint","12.0","12.0","","2007","","","no","no","Multimedia & Graphics","Web Design","0","7","1745068","1745068","10/9/2012","10/9/2012 12:00:00 AM","","","Mainstream Support","","1/27/2007","1/27/2007 12:00:00 AM","","","","","","Extended Support","","","10/10/2017","10/10/2017 12:00:00 AM","7932496990"
"1745376","SCCM","7365","1745376","SQL Server Migration Assistant for Access","SQL Server","1.0","1.0","","1.0","","","no","no","Storage Management","Storage Resource Management","0","1","1745376","1745376","Not Available","1/1/1900 12:00:00 AM","","","Mainstream Support","Date in the past: exact date unknown","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Date in the past: exact date unknown","","Extended Support","","","Not Available","1/1/1900 12:00:00 AM","7932496990"
"1745453","SCCM","7365","1745453","Streets & Trips with GPS Locator","","2007","2007","","2007","","","yes","no","Geographic Information Systems (GIS)","Cartography/Mapping","0","1","1745453","1745453","1/12/2010","1/12/2010 12:00:00 AM","","","Mainstream Support (2-Level Policy)","","12/15/2006","12/15/2006 12:00:00 AM","","","","","","Mainstream Support (2-Level Policy)","","","1/12/2010","1/12/2010 12:00:00 AM","7932496990"
"1745495","SCCM","7365","1745495","Sync Framework","","2.0","2.0","","2","","","no","no","Utilities","Synchronization Tools","0","2","1745495","1745495","1/12/2016","1/12/2016 12:00:00 AM","","","Mainstream Support","","10/19/2009","10/19/2009 12:00:00 AM","","","","","","Extended Support","","","1/12/2021","1/12/2021 12:00:00 AM","7932496990"
"1773767","SCCM","7365","1773767","Internet Explorer","","8.0","8.0","","8","","","no","no","Productivity","Web Browsers","0","43","1773767","1773767","1/12/2016","1/12/2016 12:00:00 AM","","","Service Pack Support","","6/17/2009","6/17/2009 12:00:00 AM","","","","","","Service Pack Support","","","1/12/2016","1/12/2016 12:00:00 AM","7932496990"
"1779255","SCCM","8458","1779255","Crystal Reports","","6.0","6.0","","6.0","","","yes","no","Business Intelligence (BI)","Business Metrics and Reporting Tools","0","1","1779255","1779255","3/5/2001","3/5/2001 12:00:00 AM","","","Patch Support","","8/29/1997","8/29/1997 12:00:00 AM","","","","","","Technical Support Lifecycle","","","3/5/2002","3/5/2002 12:00:00 AM","7932496990"
"1792417","SNOW","7365","1792417","Windows 2000","Windows","5.0","5.0","","2000","SP3","","yes","no","Operating Systems","Windows","0","1","1792417","1792417","6/30/2005","6/30/2005 12:00:00 AM","","","Service Pack Support","","8/1/2002","8/1/2002 12:00:00 AM","","","","","","Service Pack Support","","","6/30/2005","6/30/2005 12:00:00 AM","7932496990"
"1792420","SNOW","7365","1792420","Windows 2000","Windows","5.0","5.0","","2000","SP4","","yes","no","Operating Systems","Windows","0","4","1792420","1792420","6/30/2005","6/30/2005 12:00:00 AM","","","Mainstream Support","","6/26/2003","6/26/2003 12:00:00 AM","","","","","","Extended Support","","","7/13/2010","7/13/2010 12:00:00 AM","7932496990"
"1792988","SCCM","4611","1792988","QuickTime","QuickTime","7.0 (Mac)","7.6","","7.x","","","no","no","Multimedia & Graphics","Multimedia Players","0","3","1792988","1792988","4/14/2016","4/14/2016 12:00:00 AM","","","License Support","","1/22/2009","1/22/2009 12:00:00 AM","","","","","","Technical Support","","","4/14/2016","4/14/2016 12:00:00 AM","7932496990"
"4653258","SCCM","7365","4653258","PowerPoint Viewer","Office","12.0","12.0","","2007","","","no","no","Productivity","Presentation","0","38","4653258","4653258","4/10/2012","4/10/2012 12:00:00 AM","","","Mainstream Support (2-Level Policy)","","12/3/2007","12/3/2007 12:00:00 AM","","","","","","Mainstream Support (2-Level Policy)","","","4/10/2012","4/10/2012 12:00:00 AM","7932496990"
"6289944","SCCM","7365","6289944","Remote Desktop Connection","","6.0","6.0","","6","","","no","no","Utilities","Connectivity Tools","0","8","6289944","6289944","4/10/2012","4/10/2012 12:00:00 AM","","","Mainstream Support","","11/28/2006","11/28/2006 12:00:00 AM","","","","","","Extended Support","","","4/11/2017","4/11/2017 12:00:00 AM","7932496990"
"6326559","SCCM","7365","6326559","Windows Server Resource Kit Tools","Windows","2003","2003","","2003","","","no","no","IT Management","IT Asset Maintenance & Support","0","4","6326559","6326559","7/13/2010","7/13/2010 12:00:00 AM","","","Mainstream Support","","4/24/2003","4/24/2003 12:00:00 AM","","","","","","Extended Support","","","7/14/2015","7/14/2015 12:00:00 AM","7932496990"
"6380106","SCCM","4353","6380106","ActivePerl","","5.0","5.6","","5","","","no","no","Software Development","Application Architecture and Design","0","1","6380106","6380106","12/18/2007","12/18/2007 12:00:00 AM","","","Technical Support","","3/24/2000","3/24/2000 12:00:00 AM","","","","","","Technical Support","","","12/18/2007","12/18/2007 12:00:00 AM","7932496990"
"6380301","SCCM","4353","6380301","ActivePerl","","5.0","5.8","","5","","","no","no","Software Development","Application Architecture and Design","0","2","6380301","6380301","12/16/2008","12/16/2008 12:00:00 AM","","","Technical Support","","11/2002","11/1/2002 12:00:00 AM","","","","","","Technical Support","","","12/16/2008","12/16/2008 12:00:00 AM","7932496990"
"6384574","SCCM","6384509","","IrfanView","","","","","","","","","no","Multimedia & Graphics","Other Multimedia and Graphics Tools","0","1","","","","","","","","","","","","","","","","","","","","","7932496990"
"6387941","SCCM","6384509","6387941","IrfanView","","3","3.97","","3","","","no","no","Multimedia & Graphics","Other Multimedia and Graphics Tools","0","2","6387941","6387941","Not Available","","","","Support","Support policy not defined by vendor","4/22/2005","4/22/2005 12:00:00 AM","","","","Support policy not defined by vendor","","Support","","","Not Available","","7932496990"
"6388088","SCCM","1531483","6388088","7-Zip","","4.07","4.65","","4.0","","","no","no","Utilities","File Managers","0","19","6388088","6388088","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","2/3/2009","2/3/2009 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"6388394","SCCM","5423","","WinZip Self-Extractor","","","","","","","","","no","Utilities","File Managers","0","2","","","","","","","","","","","","","","","","","","","","","7932496990"
"6405514","SCCM","4785","6405514","Revit Architecture","","2010","2010","","2010","","","yes","no","Engineering & Scientific","Mechanical CAD, CAM, and CAE Software","0","1","6405514","6405514","Not Available","","","","Official Support","Date not published by vendor","2/9/2009","2/9/2009 12:00:00 AM","","","","Date not published by vendor","","Official Support","","","Not Available","","7932496990"
"6426421","SCCM","7365","6426421","Search","Windows","4","4","","4","","","no","no","Utilities","Desktop Enhancements","0","1","6426421","6426421","4/10/2012","4/10/2012 12:00:00 AM","","","Mainstream Support","","3/27/2008","3/27/2008 12:00:00 AM","","","","","","Extended Support","","","4/11/2017","4/11/2017 12:00:00 AM","7932496990"
"6594427","SCCM","8458","6594427","Crystal Reports for Visual Studio","BusinessObjects","10.5","10.5","","2008","","","yes","no","Business Intelligence (BI)","Business Metrics and Reporting Tools","0","1","6594427","6594427","12/31/2018","12/31/2018 12:00:00 AM","","","Mainstream Maintenance","","11/30/2007","11/30/2007 12:00:00 AM","","","","","","Mainstream Maintenance","","","12/31/2018","12/31/2018 12:00:00 AM","7932496990"
"6598554","SCCM","7365","6598554","SQL Server Tools","SQL Server","9.0","9.0","","2005","","","yes","no","Software Development","Application Architecture and Design","0","10","6598554","6598554","4/12/2011","4/12/2011 12:00:00 AM","","","Mainstream Support","","1/14/2006","1/14/2006 12:00:00 AM","","","","","","Extended Support","","","4/12/2016","4/12/2016 12:00:00 AM","7932496990"
"6605027","SCCM","7365","6605027","Debugging Tools for Windows (Windbg)","","6.0","6.11","","6","","","no","no","Software Development","Application Testing and QA","0","2","6605027","6605027","Not Available","","","","Mainstream Support","Date not published by vendor","2/6/2009","2/6/2009 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"6609456","SCCM","7365","6609456","Support Tools","Windows","5.1","5.2","","5","","","no","no","IT Management","IT Asset Maintenance & Support","0","1","6609456","6609456","4/14/2009","4/14/2009 12:00:00 AM","","","Mainstream Support","","4/24/2005","4/24/2005 12:00:00 AM","","","","","","Extended Support","","","4/8/2014","4/8/2014 12:00:00 AM","7932496990"
"6611425","SCCM","7365","6611425","Mobile SDK for Smartphone","Windows","5.0","5.0","","5","","","no","no","Software Development","Application Architecture and Design","0","6","6611425","6611425","Not Available","","","","Mainstream Support","Date not published by vendor","8/13/2009","8/13/2009 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"6622633","SCCM","7365","6622633","Visual Web Developer","","2007","2007","","2007","","","no","no","Software Development","Application Architecture and Design","0","2","6622633","6622633","10/9/2012","10/9/2012 12:00:00 AM","","","Mainstream Support","","1/27/2007","1/27/2007 12:00:00 AM","","","","","","Extended Support","","","10/10/2017","10/10/2017 12:00:00 AM","7932496990"
"6624459","SCCM","7365","6624459","System Resource Manager (WSRM)","Windows","1.0","1.2","","1","","","yes","no","IT Management","IT Asset Management","0","1","6624459","6624459","8/31/2016","8/31/2016 12:00:00 AM","","","Mainstream Support","","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","","","Extended Support","","","8/31/2016","8/31/2016 12:00:00 AM","7932496990"
"6631407","SCCM","6275","6631407","POI (Points of Interest) Loader","","2.0","2.5","","2","","","no","no","Utilities","Other Utilities","0","1","6631407","6631407","Not Available","","","","Contact Support","Contract-based support only: no specific date(s)","Not Available","3/28/2008 12:00:00 AM","Exact date unknown: a date range is provided","3/28/2008 12:00:00 AM","1/21/2011 12:00:00 AM","Contract-based support only: no specific date(s)","","Contact Support","","","Not Available","","7932496990"
"6668000","SCCM","6275","6668000","MapSource","MapSource","6.0","6.7","","6","","","no","no","Geographic Information Systems (GIS)","Cartography/Mapping","0","2","6668000","6668000","Not Available","","","","Contact Support","Contract-based support only: no specific date(s)","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Contract-based support only: no specific date(s)","","Contact Support","","","Not Available","","7932496990"
"7323247","SCCM","1604075","7323247","UltraEdit","","10.0","10.0","","10.0","","","yes","no","Software Development","Application Architecture and Design","0","1","7323247","7323247","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","Not Available","1/30/2002 12:00:00 AM","Exact date unknown: a date range is provided","1/30/2002 12:00:00 AM","2/8/2005 12:00:00 AM","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"7326701","SCCM","7365","7326701","Streets & Trips","","17.0","17.0","","2010","","","yes","no","Geographic Information Systems (GIS)","Cartography/Mapping","0","1","7326701","7326701","10/11/2012","10/11/2012 12:00:00 AM","","","Mainstream Support (2-Level Policy)","","9/27/2009","9/27/2009 12:00:00 AM","","","","","","Mainstream Support (2-Level Policy)","","","10/11/2012","10/11/2012 12:00:00 AM","7932496990"
"7333384","SCCM","5028","","MFL-Pro Suite (Multi-Function Link Pro Suite)","","","","","","","","","no","IT Management","IT Asset Management","0","2","","","","","","","","","","","","","","","","","","","","","7932496990"
"7333965","SCCM","5028","7333965","MFL-Pro Suite (Multi-Function Link Pro Suite)","","1.0","1.0","","1","","","no","no","IT Management","IT Asset Management","0","685","7333965","7333965","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","2/19/2008","2/19/2008 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"7334165","SCCM","7365","7334165","Robocopy GUI (Graphical User Interface)","","3.0","3.1","","3","","","no","no","Utilities","Other Utilities","0","3","7334165","7334165","Not Available","","","","Mainstream Support","Date not published by vendor","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"7334474","SCCM","9569","","Remote Console","","","","","","","","","no","IT Management","Network Performance Management","0","13","","","","","","","","","","","","","","","","","","","","","7932496990"
"7336070","SCCM","7365","7336070","NetMeeting","","5.0","5.0","","5","","","no","no","Collaboration","Conferencing","0","2","7336070","7336070","Not Available","","","","Mainstream Support","Date not published by vendor","Not Available","","Date not published by vendor","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"7338238","SCCM","1529935","7338238","VLC","","0.1","0.8","","0.x","","","no","no","Multimedia & Graphics","Multimedia Players","0","2","7338238","7338238","7/2008","7/1/2008 12:00:00 AM","","","Open Source Support","","11/3/2004","11/3/2004 12:00:00 AM","","","","","","Open Source Support","","","7/2008","7/1/2008 12:00:00 AM","7932496990"
